0,How big is our galaxy in diameter ?
4,"What product `` doubles your pleasure , doubles your fun '' ?"
0,When is a woman most fertile ?
2,What son of a 15-year-old Mexican girl and a half-Irish father became the world 's most famous Greek ?
2,Who was the first man to return to space ?
4,What brand of jeans did Calvin Klein admit in a 1984 interview he felt more comfortable wearing ?
2,Who gave Abbie Hoffman his first dose of LSD ?
3,What effect does friction have on perpetual motion ?
2,What did the Seven Dwarfs do for a living ?
2,What 4-foot-9 actress in 1984 became the first performer to win an Oscar for playing a character of the opposite sex ?
2,Who shot Billy the Kid ?
3,What is he doing now ?
2,What Mormon leader was said to have had 27 wives ?
4,What video format was an alternative to VHS ?
3,Where did the term `` 69 '' come from ?
4,What is money made of ?
1,What 's the name of a hotel in Indianapolis ?
0,How many people in Tucson ?
1,Where is Melbourne ?
2,With whom did Bush compare Saddam Hussein ?
1,What country was Mikhail Gorbachev the leader of ?
0,"What is the recommended weight of a 15 year-old male that is 5 , 6 ?"
2,What pillar of the Dutch Renaissance painted Aristotle Contemplating the Bust of Homer ?
1,What is the largest county in size in Massachusetts ?
2,What is the name of the brilliant British economist behind its creation ?
2,Who played Sally Rogers on The Dick Van Dyke Show ?
3,What is it like to experience a near death episode ?
2,What mythical figure carries an hourglass and a scythe ?
0,How much is a Canadian 1967 twenty dollar gold coin worth ?
3,Why didn 't European colonial rule spread until after the first and second industrial revolutions ?
1,What natural attractions draw the most visitors in the United States ?
2,What presidential administration challenged Americans to explore The New Frontier ?
0,How many years did Sleeping Beauty sleep ?
0,How long does it take for your body to restore blood after you donate your blood ?
3,How do I know someone is truly in love with me ?
4,Which of many numbered vats of Scotch was judged best by a panel of experts in 1863 ?
3,What is literary criticism ?
3,How do you throw a housewarming party ?
4,What international sport was originally called hurley ?
1,What river runs through Liverpool ?
2,What famous British actor lost his voice after an operation in 1966 ?
3,What does the term 3 mean to a newspaper editor ?
2,What company makes impulse hardening equipment ?
1,What country was Kim Philby really working for ?
3,What does Freddy Freeman say to become Captain Marvel Jr. ?
1,What country was Hitler the chancellor of ?
2,What is Rona Barrett 's married name ?
0,How many years make up a lustrum ?
4,What are close encounters of the first and second kind ?
2,Who is the mathematician that won the Noble Prize for Literature in 1950 ?
2,Which glamorous actress is a close friend of Dick Tracy ?
4,What 1956 Grace Metalious novel was on the best-seller list for two years ?
2,Name the three races unleashed by the Celestials in Marvel comics .
0,How old is the Italian artist Maurizio Pellegrin ?
2,"What President hit the jogging paths to enhance his athletic image and , sporting No. 39 , almost collapsed during the road race ?"
3,What is the distinction of Erle Stanley Gardner 's The Case of the Terrified Typist ?
1,What North American city would you visit to see Cleopatra 's Needle ?
0,When was the NFL established ?
1,Where can I find an Ask An Expert site ?
2,What writer-journalist made his mark describing colorful Broadway and underworld characters ?
1,What U.S. state has the lowest highest elevation at 6 feet ?
2,What are the residents of the island of Lesbos called ?
4,What is the organizational structure of the New Delhi Indira Gandhi airport ?
4,"At Christmas time , what is the traditional thing to do under the mistletoe ?"
2,What baseball great plugged Mr. Coffee ?
4,What international amateur sports spectacle was first telecast in 1956 ?
3,What is the origin of the word `` amen '' ?
2,Who 's baby was Sweet Pea on the Popeye cartoon ?
1,Where is Mile High Stadium ?
4,"What were Baffin , Frobisher and Franklin looking for ?"
3,What is limbo ?
1,What city contains the district of Hell 's Kitchen ?
4,What interesting method was used to run the credits in the early Popeye cartoons ?
4,What are the stars made of ?
2,"What English physician was born on January 18 , 1779 and went on to create two important inventions ?"
2,"Who did Arthur H. Bremer try to assassinate on May 15 , 1972 ?"
0,How fast must a spacecraft travel to escape Earth 's gravity ?
2,What apostle is Taylor Caldwell 's Great Lion of God ?
0,How many rings are there on a five-zone archery target ?
4,"What anesthetic did Queen Victoria allow to be used for the birth of her seventh child , in 1853 ?"
4,"What element , from the Periodic Table , is a gas or a solid , but never a liquid ?"
3,What is a tonne ?
1,Which one of the Great Lakes is entirely within U.S. territory ?
5,What is DEET ?
2,What company sells the most greeting cards ?
1,What U.S. state has sagebrush as its state flower ?
3,What is the Bernoulli Principle ?
2,What 's comic strip photographer Peter Parker 's secret identity ?
3,What is difference between a poster and a print ?
4,In which sport is there a `` scrum '' ?
4,What are the best ways to improve employee morale at low cost ?
1,What nationality is Pope John Paul II ?
3,What is false consciousness ?
3,How did the Great Depression affect Japan 's history ?
4,Which side should a bowler facing a 37803 split hit the 3-pin on-the left or the right ?
1,Where are some great educational resources for parents and teachers ?
0,How many Israeli athletes were killed at the Munich Olympics ?
4,What is the Scotch `` for people who know the difference '' ?
0,When was Richard Nixon born ?
1,What New York City landmark has 168 steps to its crown ?
1,Where is the Bulls basketball team based ?
0,What is the recomended age to switch a child from a crib to a bed ?
2,Which Rockefeller was sometimes called `` JDR3 '' ?
0,When is the Sun closest to the Earth ?
3,What are some chemical properties of mendelevium ?
0,What is the average hours per months spent online by AOL users ?
2,Whom did Friz Freleng add to the Warner Bros. cartoon ranks ?
3,What is the origin of the word `` sideburns '' ?
4,The trials resulting from World War II are known as what ?
4,What started in 1849 when gold was discovered at Sutter 's Mill ?
3,What is a First World country ?
2,Who was Shakespeare 's Moorish general ?
1,What 's the second-highest mountain in the world ?
1,What country was Erich Honecker the leader of ?
3,How does salt melt ice and snow ?
1,"What two Japanese cities are spelled with the letters K , O , O , T and Y ?"
3,What does laser stand for ?
2,Who taught Matt Murdock to use his extraordinary abilities in Marvel comics ?
1,Where did Wile E. Coyote always get his devices ?
0,How far away is the moon ?
2,What famous film and TV cowboy lent his name to a fast food chain ?
3,What is mandibulofacial dysostosis ?
3,What was the reason for the partition of the Anglican and Vatican churches ?
3,What is Butterfield 8 in Butterfield 8 ?
2,Who famously rode to warn the people of Massachusetts that the British were coming ?
5,What is DTMF ?
4,"Name a movie that the actress , Sandra Bullock , had a role in ."
4,"What blew up at Lakehurst , New Jersey , on May 6 , 1977 ?"
2,Who commanded the French forces at the Battle of Orleans ?
1,Where can an individual get a contact lens tested that burned the entire surface of eye when new ?
1,What countries does the Mont Blanc Tunnel join ?
4,What ill-fated craft was captained by Ernst Lehmann ?
0,When did Amtrak begin operations ?
0,How many bones are in the human hand ?
0,How many chemical elements are there ?
1,What eastern state sprouted the first commercial nuclear power plant in the U.S. ?
1,What are the three most populated countries in the world ?
2,Who led the opposition when Konrad Adenauer was Chancellor in Germany ?
0,"What is the current population for these countries : France , Spain , Italy , Greece , Austria , Germany , Switzerland , the Netherlands ?"
0,What is the youngest age a boy or girl can have an orgasm ?
4,What color is the lipstick on Boy George 's wax lips at London 's Madame Tussaud 's ?
3,What is the origin of the candy cane at Christmas ?
4,What is the brand name of a chemical used to control ripening ?
4,What terror of the sea did Johnny Horton sing about ?
1,What is the largest office block in the world ?
2,Who turned all he touched to gold ?
4,What is the medical term for cancer of the blood ?
2,Who plays shortstop for Charlie Brown 's baseball team ?
1,What country did the Romans call Hibernia ?
2,Who was the most famous food editor of The New York Times ?
0,How many dogs pull a sled in the Iditarod ?
4,What 's a male witch called ?
0,How long does cocaine stay in your system ?
1,What two countries fought the Hundred Years ' War ?
2,Who was the last U.S. president to reinstate Selective Service registration ?
0,"On which dates does the running of the bulls occur in Pamplona , Spain ?"
2,What was the name of the lawyer who represented Randy Steven Craft ?
3,What happens to used motor oil ?
4,What is the most commonly used 1 letter word in the English language ?
2,What actress 's autobiography is titled Shelley : Also Known as Shirley ?
0,How many colors was the 1940s collectible called a Donald Duck Rubber Boat ?
3,How did the 7th inning stretch get started ?
2,Who lived on the shores of the Gitchee Gumee River ?
4,What did Tristan come back as ?
1,What country will hit the year 2 first ?
4,What colors make up a rainbow ?
4,What war did Johnny Reb and Billy Yank fight ?
2,Who is section manager for guidance and control systems at JPL ?
2,What is Goldfinger 's first name ?
1,What square is the geographical center of London ?
2,Which of the following famous people does not paint as a hobby ?
1,What is the most populated city in the world ?
0,How many pitchers occupy the shelf beside the crouching woman in Edgar Degas 's 1886 painting The Tub ?
0,What is the cost of the drugs used in tuberculosis treatments ?
5,What does JESSICA mean ?
4,What famed gangland slaughter cut into the membership of Bugs Moran 's outfit ?
4,Ray Charles is best known for playing what instrument ?
1,Where did Victor Hugo spend his exile ?
3,"What was Nine Tailors , the television show from 1974 , about ?"
3,How does the Elongated Man know a mystery is afoot ?
4,What food of the three bears did Goldilocks eat ?
3,What is Boston Kreme ?
2,Who should I call to get a tour of the New York Stock Exchange ?
0,How many airline schools are there in the U.S. ?
2,"What U.S. general died December 1 , 1945 , when his jeep collided with a truck ?"
3,What is a swatch ?
3,What does Ouija mean ?
0,How many major Nazi leaders went on trial after the war at Nuremberg ?
4,What kind of fish is a coney ?
1,What state did Helen Keller call home ?
2,What was the name of the director of the movie `` Jaws '' ?
3,What steps can be taken to prevent diabetes ?
3,What were the first words spoken on a film sound track ?
0,What year is etched on the Gold Medal of Excellence from the Paris Exposition depicted on a can of Campbell 's tomato soup ?
1,What country 's royal house is Bourbon-Parma ?
4,What film was Jude Law in ?
2,Who portrayed W.C. Fields in the film W.C. Fields and Me ?
4,What were the ceremony traditions like during the Elizabethian times ?
2,Which college did Dikembe Mutombo play basketball at ?
4,What is a fear of going to bed ?
3,Where did the saying `` rule of thumb '' come from ?
3,Why does sound travel quicker through water than air ?
0,How much money does the Sultan of Brunei have ?
1,What country would you visit to ski in the Dolomites ?
0,What month 's third weekend is the Monterey Jazz Festival held on ?
3,What is the `` Global Economy '' ?
2,Who built the first successful stern wheel steamboat ?
3,What is a caul ?
2,Who was Hitler 's minister of propaganda ?
2,Who was the first doctor to successfully transplant a liver ?
3,What does the theory of quantum leaps mean in simpler terms ?
3,What is a bone marrow transplant ?
3,What is the difference between a classical and an acoustic guitar ?
1,What African capital is named for a U.S. president ?
4,What is the name of a language spoken by the Sioux ?
1,What Mediterranean island is home to the first Club Med ?
4,What does an edentulous smile lack ?
4,What is a fear of jealousy ?
1,Where can you find the Venus flytrap ?
4,What is the largest sculpture in the world ?
0,When was John D. Rockefeller born ?
1,What building built in 18 contains 327 miles of book shelves ?
3,What is home banking ?
4,What William Makepeace Thackeray novel was made into a film by Stanley Kubrick ?
2,Who was the lawyer for Randy Steven Craft ?
3,How do hermit crabs reproduce ?
2,Who is reputed to be the greatest maker of violins ?
3,How do you stop junk snail mail ?
2,What future Soviet dictator was training to be a priest when he got turned on to Marxism ?
0,How long does James Bond like his eggs boiled ?
1,What U.S. city 's skyline boasts the Gateway Arch ?
1,Where is Belize located ?
4,What 's the common name for a Japanese dwarf tree ?
4,What did Thomas Paine write ?
2,Who sued the Dannon yougurt company for using a character named Ron Raider for promotion ?
2,Who was the first jockey to ride two Triple Crown winners ?
4,What Lewis Carroll book introduced Humpty Dumpty to the world ?
2,Who wrote Brave New World ?
1,What state does Charles Robb represent ?
3,What is hydroelectricity ?
0,How many people are taller than 7 feet ?
2,Who wrote Unsafe at Any Speed ?
0,How many islands make up Antigua ?
3,How does an abacus work ?
3,What causes rust ?
4,What is the fear of the computer called ?
4,What is a technique popularly used to detect birth defects ?
1,"What U.S. state boasts Stone Mountain , the world 's largest mass of exposed granite ?"
2,What British commander surrendered to George Washington at Yorktown in 1781 ?
3,"What according to the Kinsey Institute , is the sexual preference of four percent of American males ?"
2,"Who created the World Wide Web , WWW ?"
4,What is the procedure called for drilling a hole in your skull to acheive a higher consciousness ?
2,What is the name of the president of Garmat U.S.A ?
4,"What was the name of the television show , starring Karl Madsen , that had San Francisco in the title ?"
2,Who were leaders of the Byzantine empire ?
2,Who was the first President to appoint a woman to head a cabinet ?
3,What is splatterpunk ?
3,What is the orgin of xoxoxox ?
2,Who built the first pyramid ?
1,What southeast Asian country has the Wang River joining the Ping River at Tak ?
1,"What Italian city of 155 were Leonardo da Vinci , Michaelangelo , and Machiavelli all working in ?"
4,What color tennis balls are used at Wimbledon ?
4,What is a 2-sided object called ?
2,Name a French fascist party .
4,Name the French historical period during the reign of Napoleon III .
4,What movie has made the most money ?
3,What is time ?
0,How many states have a lottery ?
1,"What is the name of the largest city in Chile , South America ?"
4,What are you caught in if a haboob blows up ?
0,What ratio of children of ages between two and eleven watch ` The Simpsons ' ?
0,How many cities are there in Utah ?
2,What famous meat company went out of business because it became known that the underworld had been selling them kangaroo meat ?
0,How many visitors go to the Vatican each year ?
0,What is the population of Mexico ?
3,How do you get silly putty out of fabric ?
1,What is the best online games site ?
3,Why is the word `` abbreviation '' so long ?
0,What century did art 's Romantic Period begin in ?
0,How many spaces follow a period at the end of a sentence ?
3,What is a cake of soap ?
0,In what year was the Berlin Wall erected ?
0,What is the weight of a teaspoon of matter in a black hole ?
0,What is the approximate weight of a teaspoon of matter in a black hole ?
5,What does MSG stand for ?
1,On what avenue is the original Saks department store located ?
1,Where does the song Anything Goes take place ?
1,Where was the first zoo in the U.S. ?
0,How far is Yaroslavl from Moscow ?
4,What is April 's gemstone ?
2,What is the present Pope named ?
2,Who is the nebbish that is Marvel 's official mascot ?
4,What powdered soft drink mix went into space ?
4,What did the Chinese emperor present to the English soldier Gordon in recognition of his services in quelling rebellions ?
4,What is one of the languages spoken by the Sioux called ?
0,How many bytes are in a terabyte ?
2,Who sang the song `` Hooked on a Feeling '' in the dancing baby episode of `` Ally Mcbeal '' ?
4,In what ways did Ivan IV support Russian expansion ?
0,Approximately how much does a teaspoon of matter weigh in a black hole ?
1,What country 's flag is field green ?
4,What sport is known for hooligans ?
2,"Who was the Columbia Pictures head who forged actor Cliff Robertson 's name on a $1 , 000 check ?"
2,Who was Damocles ?
4,What sport was the first televised in the U.S. ?
2,Name Dondi 's adoptive grandfather .
0,When was the Congress of Vienna ?
3,What are the lyrics to `` Smelly Cat '' ?
0,How much folic acid should a pregnant woman get each day ?
0,What year was the first automobile manufactured ?
0,How many colonies did Germany get to keep after World War I ?
0,How many states have a `` lemon law '' for new automobiles ?
2,Whose biography by Maurice Zolotow is titled Shooting Star ?
4,What concerts are held in New York this week ?
2,In the movie Groundshog Day what is the name of the character played by Andie MacDowell ?
3,What are the requirements for becoming a citizen of Australia ?
0,How old is Benny Carter ?
2,What are the top ten all-time money making NFL teams ?
4,What were hairy bank notes in the fur trade ?
1,Where can I read about Chiang Kai-shek ?
3,What is idealab ! ?
1,What country borders the most others ?
5,What does the E stand for in the equation E=mc2 ?
1,"What river runs through Colorado , Kansas , and Oklahoma ?"
4,Which airplane did Fawaz Younis hijack ?
3,What is Win Rah ?
3,Why is the moon different sizes and colors ?
2,"What college enlivens Hanover , New Hampshire ?"
5,What does VCR stand for ?
3,How close a cousin was Franklin D. to Theodore Roosevelt ?
4,Name a novel written by John Steinbeck .
2,Who was the first American citizen awarded the Albert Medal of the Society of Arts ?
2,What doctor is synonymous with footwear and foot care ?
3,How do boats float ?
0,"What are the shoe sizes of O 'Neal , Jordan , and Mutombo , the NBA players ?"
2,Who founded the Unification Church ?
0,How many zeros are there in a trillion ?
4,"What was the name of the Crimean meeting of Roosevelt , Churchill , and Stalin ?"
2,What are the only players eligible to score points in Roller Derby called ?
0,What are the statistics for drunken drivers in Maryland ?
2,What ill-fated American general dragged a bull terrier named Willie through World War II ?
0,What 's the score of a forfeited baseball game ?
1,Where does tuberculosis come from ?
2,Who invented the lawnmower ?
1,Where can I find lyrics for R&B ?
4,What is the name of David Letterman 's dog ?
2,What U.S. senator once played basketball for the New York Knicks ?
4,What are the titles of some R-Rated Sony Playstation games ?
4,What playing card symbolizes death ?
3,What is an urban legend ?
2,What is Li 'l Abner 's last name ?
0,How many liberty bells have there been ?
1,What two countries are separated by the Bering Strait ?
3,What is Smartnet ?
4,What is a synonym for aspartame ?
1,Jackson Pollock is of what nationality ?
3,"What are vermicilli , rigati , zitoni , and tubetti ?"
4,"Name the product that is `` at your grocer 's , at your fingertips . ''"
2,"What architect originated the glass house designed the Chicago Federal Center had a philosophy of `` less is more , '' and produced plans that were the forerunner of the California ranch house ?"
0,How many Russians have landed on the moon ?
4,Which thrilled taste buds first - Snickers or 3 Musketeers ?
4,What animal do buffalo wings come from ?
3,What is the purpose of the SysRq key on my computer keyboard ?
0,When was Franklin D. Roosevelt stricken with polio ?
3,How do you find out what is allowed to claim as a contibution for income tax purposes ?
3,How do you build a solar car for a high school experiment ?
1,Where on the Internet can I get chemicals importers ?
1,What was the first country to put a second woman in space ?
4,"What was the 24-disc John Gabel Entertainer the first example of , in 1960 ?"
3,What is the feudal system ?
2,Who shared a New York City apartment with Roger Maris the year he hit 61 home runs ?
4,What 's the geographic term for the submerged fringe of a continent ?
1,"What prison is found in Ossining , New York ?"
1,What country has declared one-fifth of its territory off-limits to Russians ?
3,What is the main application of sodium hydrosulfite ?
4,Name the story by Chris Van Allsburg in the which a boy tries to become a great sailor ?
4,What are the components of polyester ?
4,What product features a frog that says `` dig 'em '' ?
2,Who is the director of intergovernmental affairs for the San Diego county ?
2,What Hall of Fame pitcher started three World Series Games for the New York Yankees in 1962 ?
1,What is the longest river in the United States ?
5,What does the channel ESPN stand for ?
1,What river is Windsor Castle on ?
4,What is the best brand for a laptop computer ?
1,"Where is Natchitoches , Louisiana ?"
3,What do pointed letters mean to a handwriting analyst ?
2,What political party is Sinn Fein a part of ?
4,What was Franklin Roosevelt 's program for economic recovery called during the Great Depression ?
2,What is the name of a Greek god ?
1,What 's the capital of Taiwan ?
4,What did Englishman John Hawkins begin selling to New World colonists in 1562 ?
0,What is the starting salary for beginning lawyers ?
2,What was the man 's name who was killed in a duel with Aaron Burr ?
4,What did Louis Cartier invent for aviator Santos Dumont in 1940 ?
0,What will the California gas tax be in the year 2000 ?
1,What city is served by Tempelhol Airport ?
2,Who directed the first Woody Woodpecker cartoon ?
5,CNN is an acronym for what ?
3,What is the origin of the name Igor ?
4,What was the first Gilbert and Sullivan opera ?
2,"What two historical figures , who fought each other in a famous battle , each have a food named after them ?"
1,Where in the United States do people live the longest ?
1,What country in 1998 had the most suicides regardless of population size ?
0,What is the price for tuberculosis drugs ?
0,What was the first minimum wage ?
3,What is the difference between a college and a university ?
4,What substance did Joseph Priestley name for its ability to erase pencil marks ?
3,What are the limits to `` self-defense ? ''
3,How can I get my product licensed by the NBA ?
4,What fast food is prepared with a `` secret blend of 11 herbs and spices ? ''
3,What effect does a prism have on light ?
0,How many people lived in Nebraska in the mid 1900s ?
3,What is software piracy ?
0,What year was Janet Jackson 's first album released ?
3,How do you calculate the change in enthalpy of a chemical reaction ?
2,Name of heroine in `` Scruples '' ?
0,How many movies has Drew Barrymore been in ?
2,What TV character sired a horse named Thunder ?
3,What are some children 's rights ?
1,What is the name of the planet that the Ewoks live on ?
2,What baseball player was known as Charley Hustle ?
2,Who killed Lee Harvey Oswald ?
4,What 's the symbol for the zodiacal sign Gemini ?
2,Who was Red Grange ?
2,What hockey team did Wayne Gretzky play for ?
4,What series of trials followed World War II ?
2,What Ivy League school plays its home games at Palmer Stadium ?
2,Who invented the fax machine ?
0,How wide is the Atlantic Ocean ?
3,How is the element strontium purified ?
4,What was the eighth day following the Nones in each month of the Roman calendar called ?
2,Who wrote the poem that starts `` I love your lips when they 're wet with wine and red with a warm desire '' ?
2,What singer 's theme song was When the Moon Comes over the Mountain ?
3,How did Peabody and Sherman travel through time ?
2,Who was Santos-Dumont ?
0,How many meters are in a mile ?
4,What is a fear of money ?
0,About how many soldiers died in World War II ?
2,Who is Rocky 's and Bullwinkle 's ever-lost friend ?
2,Who is Robin Williams ?
2,Who thought he 'd never see a poem lovely as a tree ?
2,Who created `` The Muppets '' ?
3,How do you make dumplings ?
1,"What celestial body has a diameter of 864 , 000 miles ?"
4,The operating system that runs on IBM-compatible machines is called what ?
2,What was the Ventura County police department that seized the county 's largest amount of cocaine ever ?
4,What is the name of the Family Circus 's dog ?
4,What did Martin Luther post on the church door at Wittenberg ?
3,What is the meaning of the name Kathryn ?
2,Name one of the major gods of Hinduism .
1,What country borders Denmark to the south ?
3,What should you do for an ankle sprain ?
4,"What dropped 1 , 313 feet in 1980 ?"
4,What is the name of the vaccine for chicken pox ?
2,What two US biochemists won the Nobel Prize in medicine in 1992 ?
2,What record company was formed by Herb Alpert and Jerry Moss ?
1,Where do you find the answers for all these questions ?
3,What is thermal equilibrium ?
4,"What is a term for behavior , appearance , or expression that violates the accepted standards of sexual morality ?"
2,What fast-food magnate 's initials graced the left sleeve of the San Diego Padres ' baseball uniforms in 1984 ?
3,What is the origin of the typing practice sentence `` Now is the time for all good men to come to the aid of their country '' ?
0,How many neurons are in the human brain ?
4,What is a fear of reptiles ?
4,What does Knight Ridder publish ?
1,What city is . KDGE Radio located in ?
4,What can one see in Reims ?
3,How is an executioner determined ?
1,What city was Bobby Kennedy assassinated in ?
4,What 's the highest possible bid in Contract Bridge ?
3,What is the medical condition of hypertension ?
1,What London museum features a Chamber of Horrors ?
1,What city is served by McCarren Airport ?
0,How many lakes are there on the Earth ?
3,What is Doegs ?
2,Who else was considered for the role of Luke Skywalker when George Lucas was casting for Star Wars ?
0,How long does a fly live ?
4,What two major world religions began in India ?
0,How many pounds are there in a stone ?
4,What kind of poisoning is known as plumbism ?
4,What is the greatest source of `` white '' magic in the Marvel Universe ?
3,How do I find if my relatives were on the Trail of Tears ?
0,What amount of folic acid should an expectant mother take daily ?
3,How do you select wine ?
2,Who was the king who signed the Magna Carta ?
0,"How many miles is it from Frankfurt , Germany to Salzburg , Austria ?"
0,How many chairs are shown in Vincent Van Gogh 's 188 work The Artist 's Room in Arles ?
4,What is a fear of stings ?
4,Jude Law was in what movie ?
1,What state on the Gulf of Mexico has its lowest point five feet below sea level ?
4,What was the name of Robert Fulton 's most famous steamboat ?
1,Where can I find a case on Americans with Disabilities Act of 199 ?
2,Who is the leader of India ?
2,Who is the prophet that is most connected to the Dead Sea ?
0,What are the chances of pregnacy if the penis does not penetrate the vagina ?
3,What is infomatics ?
3,What is the purpose of BIOS ?
1,Where is the Keck telescope ?
4,What is the name of the kids ' show from Canadian Public TV with the singing pineapple ?
1,"Where are the apartments in Saint John , New Brunswick ?"
2,Who wrote `` The Pit and the Pendulum '' ?
1,What country did the Mau Mau Uprising take place in ?
1,What are some good medical sites for information ?
4,What does a resurrectionist steal ?
3,Why did the Shea & Gould law firm leave Los Angeles ?
2,What is the best art and design school in the world ?
4,What two vegetables are combined in succotash ?
2,Who is the Incredible Hulk in reality ?
5,What does NASA stand for ?
4,Which infectious disease kills the most people worldwide ?
0,What month did the Edmund Fitzgerald sink ?
2,What manufacturers are there in Texas ?
2,Who are the presidents of Mexico and Indonesia ?
2,Who played Al Jolson in the Jolson Story ?
3,What is a pig in a poke ?
1,Where were the 196 Summer Olympics held ?
1,Where is Los Vegas ?
1,Name the country which Honecker lived in .
1,What U.S. state are the Finger Lakes in ?
3,What is a cullion ?
1,What are the ten safest American cities for pedestrians ?
2,What TV detective did Craig Stevens play ?
3,What are the most common causes of death in the U.S. ?
1,Where can I find a picture of a Blue Meanie ?
2,What university fired Angela Davis ?
1,What U.S. state does the Continental Divide leave to enter Canada ?
2,In the past 8 years who have the MVP players for the NHL been ?
4,"In AD 999 , what sort of celebrations , fears , were there ?"
2,Who played Emperor Palpatine in Star Wars ?
1,What 's the name of the Wilkes plantation in Gone with the Wind ?
3,"Why is the universe flat , if it started by an explosion , shouldn 't it be a sphere ?"
1,Where is the Statistical Abstract of the United States online ?
3,What is barnstorming ?
4,What 's the dumbest domesticated animal ?
3,What was the importance of Magellan ?
0,When was the Brandenburg Gate in Berlin built ?
3,What do I have to do to get good grades in school ?
2,"Whose husbands have included Conrad Hilton Jr. , and Michael Wilding ?"
5,What does the number `` 5 '' stand for on FUBU clothing ?
2,Who is King in Alley Oop 's home of Moo ?
4,What four tastes can a human distinguish ?
2,What is `` the airline built for professional travelers '' ?
4,What two vessels fought the first sea battle between iron-covered ships ?
0,How much of the silver production is manufactured by independent silversmiths ?
0,What percentage of the silver production is done by independent silversmiths ?
3,What is the origin of the term `` buffalo wings '' that is used as a menu item in bars across the nation for chicken wings in a spicey sauce ?
0,What date is Boxing Day ?
0,How many inches tall is Stuart Little at birth ?
4,What 1953 film won Frank Sinatra a best supporting actor Oscar ?
0,How many Stradivarius violins were ever made ?
3,What type of childhood did Jules Verne have ?
2,Who invented the stock ticker in 1870 ?
3,What is a leper ?
1,What was Einstein 's birthplace ?
4,What was George Washington afraid of ?
0,What century 's the setting for TV 's The Adventures of Robin Hood ?
2,Who wrote the Bible ?
4,What are the top 5 fiction books of all time ?
3,What are the `` Star Wars '' satellites ?
2,Who is Henry Butler ?
0,What debts did Qintex group leave ?
2,"Which U.S. President is buried in Washington , D.C. ?"
4,What is the term for someone who hates mankind ?
4,What did San Francisco 's Milt Harper grow that measured 24 inches from tip to tip in 1974 ?
2,What college did Dikembe Mutombo play basketball for ?
1,Where are the Austerlitz and Victor Hugo subway stops ?
1,Where did Ty Cobb grow up ?
3,What is a philanthropist ?
3,What is a portal ?
4,What Tom Wolfe book is about the Mercury astronauts ?
4,What cooking oil has `` corn goodness '' ?
0,"What is the per-capita income of Colombia , South America ?"
0,How many types of cheese are there in France ?
0,How many `` eyes '' does a coconut have ?
0,How many websites are there in the world ?
4,What is the term that describes a word where only one usage has been recorded in all literature ?
2,Who made the first airplane ?
4,What measures did Clinton take to avoid the draft ?
4,What are `` darning needles '' and `` horse stingers '' better known as ?
0,How many points is a disk in the center hole worth in Crokinole ?
3,How do websites like Yahoo and Excite make money ?
1,What general direction does the journey in Around the World in 80 Days proceed in ?
3,How do they produce vitamins ?
2,"The lawyer who represented Randy Craft , what was his name ?"
4,What do penguins eat ?
2,What organization is the Security Council a part of ?
1,What is New England 's highest mountain ?
4,What TV station did Mary Richards work for ?
3,What does idle mean ?
3,"What was the claim to fame of the football game that saw Fordham defeat Waynesburg State 12601 on September 3 , 1939 ?"
3,What is a serigraph ?
4,What football bowl game 's first queen was Hallie Woods ?
2,Who was the first black to be head coach of a major league pro sports team ?
2,"Who is John Macarthur , 1767-1834 ?"
0,What year did the War of 1812 begin ?
4,What racehorse won an Associated Press poll as the greatest horse of the 20th century ?
3,"What are the words to the cd Eminem 's , or slim shady , `` My Name Is '' ?"
4,What does Final Four refer to in the sports world ?
2,Who is Peter Weir ?
4,What medium is Stuart Hamblen the first singing cowboy in ?
3,What is the meaning of `` subaru ? ''
0,How many verses are in the Bible ?
3,What is endometriosis ?
3,What is a geoscientist ?
2,What robust U.S. President imported his own instructor after seeing a judo match ?
4,What are all the different types of pizza ?
3,From what cause does tuberculosis stem ?
1,In what nation is Edessa located nowadays ?
1,Name a country that is developing a magnetic levitation railway system ?
5,What does BTU mean ?
2,What government department did The Untouchables work for ?
4,"What drink is made up of rum , coconut milk and pineapple ?"
3,What is the VDRL test of blood ?
0,What seven digits follow the area code in the number for long distance information ?
2,What was the player 's name who played nose tackle for the Eagles in Super Bowl XV ?
1,Where is the largest dam in the world ?
2,Who held the endurance record for women pilots in 1929 ?
2,What did Andy Hardy 's father do for a living ?
0,Independent silversmith 's account for what percentage of silver production ?
3,Why is hockey so violent ?
1,In what part of the world is Mozambique ?
2,Who are Woody Woodpecker 's niece and nephew ?
4,What film opens with an assassin tumbling from the Seattle Space Needle ?
2,Who created Maudie Frickett ?
3,What is a leaky heart valve ?
3,How can I give myself a French manicure ?
2,Who was the first English circumnavigator of the globe ?
3,What is the definition of the Scrabble word ` syzygy ' ?
0,What is the salary of a U.S. Representative ?
2,Who made the largest cocaine seizure in Ventura County history ?
1,What man-made waterways is 1.76 miles long ?
2,Who liberated 19th century Sicily and Naples ?
1,On what river is Strasbourg built ?
0,"What 's the maximum length , in inches , of a first baseman 's glove ?"
1,What country is located at 13 degrees North latitude and 10 degrees East longitude ?
1,Where are the busiest ports in the world ?
0,What is the pig population of the world ?
3,How does the car in `` Christine '' become possessed ?
1,What city does McCarren Airport serve ?
0,What is the most number of goals scored by a single team in an NHL hockey game ?
3,What are the Low Countries ?
